unit_id,model_name,segment,engine_type,trim_name,color_name,color_type,upholstery_material,upholstery_color,shift_name,production_start_date,start_year,start_quarter,start_month,start_month_name,production_end_date,total_actual_labor_hours,total_actual_cycle_time_minutes,total_material_cost,total_labor_cost,total_rework_cost,total_cost,final_qc_status
JP-0044054,Jungle Owl,EV,Electric,Base,Forest Green,Metallic,Leather,Beige,Evening,2026-06-01,2026,2,6,June,2026-06-01,6.08,419.3,11951.95,362.9228541666666,0.0,12314.87,Pass
JP-0044055,Jungle Owl,EV,Electric,Base,Forest Green,Metallic,Leather,Beige,Night,2026-06-01,2026,2,6,June,2026-06-01,6.258333333333334,405.6,11828.37,316.53755,0.0,12144.91,Pass
JP-0044056,Jungle Tiger,SUV,2.0L Petrol,Luxury,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2026-06-01,2026,2,6,June,2026-06-01,6.097666666666667,397.36,12923.86,347.62862916666666,0.0,13271.49,Pass
JP-0044057,Jungle Tiger,SUV,2.0L Petrol,Luxury,Pearl Ivory,Pearl,Leatherette,Grey,Evening,2026-06-01,2026,2,6,June,2026-06-01,6.004000000000001,377.94,12921.41,339.5633125,7.28,13268.25,Rework
JP-0044058,Jungle Tiger,SUV,2.0L Petrol,Luxury,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2026-06-01,2026,2,6,June,2026-06-01,5.914499999999999,354.87,12787.72,337.04035833333336,123.18,13247.94,Rework
JP-0044059,Jungle Tiger,SUV,2.0L Petrol,Luxury,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2026-06-01,2026,2,6,June,2026-06-01,6.038666666666669,362.32,12973.03,339.7582,0.0,13312.79,Pass
JP-0044060,Jungle Owl,EV,Electric,Comfort,Pearl Ivory,Pearl,Leather,Black,Morning,2026-06-01,2026,2,6,June,2026-06-01,5.784833333333333,365.09,12840.75,351.24685416666665,0.0,13192.0,Pass
JP-0044061,Jungle Owl,EV,Electric,Comfort,Pearl Ivory,Pearl,Leather,Black,Evening,2026-06-01,2026,2,6,June,2026-06-01,6.110833333333334,404.05,12638.84,325.08974166666667,0.0,12963.93,Pass
JP-0044062,Jungle Owl,EV,Electric,Comfort,Pearl Ivory,Pearl,Leather,Black,Morning,2026-06-01,2026,2,6,June,2026-06-01,5.7835,347.01,12947.39,335.6664,0.0,13283.06,Pass
JP-0044063,Jungle Tiger,SUV,2.0L Petrol,Comfort,Pearl Ivory,Pearl,Fabric,Black,Evening,2026-06-01,2026,2,6,June,2026-06-01,6.057,363.42,11484.08,330.78700416666663,0.0,11814.87,Pass
JP-0044064,Jungle Tiger,SUV,2.0L Petrol,Comfort,Pearl Ivory,Pearl,Fabric,Black,Evening,2026-06-01,2026,2,6,June,2026-06-01,6.385166666666666,451.61,11471.97,345.81573333333336,0.0,11817.79,Pass
JP-0044065,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Crimson Red,Metallic,Leather,Beige,Night,2026-06-01,2026,2,6,June,2026-06-01,5.6948333333333325,388.69,12936.87,353.2463,0.0,13290.12,Pass
JP-0044066,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Crimson Red,Metallic,Leather,Beige,Morning,2026-06-01,2026,2,6,June,2026-06-01,5.957666666666667,357.46000000000004,13033.79,335.32889166666666,0.0,13369.12,Pass
JP-0044067,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Crimson Red,Metallic,Leather,Beige,Morning,2026-06-01,2026,2,6,June,2026-06-01,6.044166666666667,430.75,12962.13,356.8575125,0.0,13318.99,Pass
JP-0044068,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Crimson Red,Metallic,Leather,Beige,Morning,2026-06-01,2026,2,6,June,2026-06-01,6.348333333333333,380.9,12910.6,353.4874708333333,0.0,13264.09,Pass
JP-0044069,Jungle Lynx,Sedan,1.6L Diesel,Base,Ocean Blue,Metallic,Leatherette,Grey,Night,2026-06-01,2026,2,6,June,2026-06-01,6.175999999999999,406.96,11158.25,341.8570416666667,0.0,11500.11,Pass
JP-0044070,Jungle Lynx,Sedan,1.6L Diesel,Base,Ocean Blue,Metallic,Leatherette,Grey,Night,2026-06-01,2026,2,6,June,2026-06-01,5.900666666666667,409.54,11069.12,359.35950833333334,0.0,11428.48,Pass
JP-0044071,Jungle Lynx,Sedan,1.6L Diesel,Base,Ocean Blue,Metallic,Leatherette,Grey,Night,2026-06-01,2026,2,6,June,2026-06-01,6.301500000000001,387.89,11248.23,348.8708041666667,0.0,11597.1,Pass
JP-0044072,Jungle Lynx,Sedan,1.6L Diesel,Base,Ocean Blue,Metallic,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.106166666666666,437.67,11257.15,345.3489625,0.0,11602.5,Pass
JP-0044073,Jungle Tiger,SUV,2.0L Petrol,Base,Crimson Red,Metallic,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,5.924333333333333,387.16,10614.23,322.6516916666667,0.0,10936.88,Pass
JP-0044074,Jungle Tiger,SUV,2.0L Petrol,Base,Crimson Red,Metallic,Leather,Black,Morning,2026-06-02,2026,2,6,June,2026-06-02,5.825166666666666,370.01,10696.02,336.1308041666667,0.0,11032.15,Pass
JP-0044075,Jungle Tiger,SUV,2.0L Petrol,Base,Crimson Red,Metallic,Leather,Black,Night,2026-06-02,2026,2,6,June,2026-06-02,5.931166666666667,407.87,10564.56,376.75305,0.0,10941.31,Pass
JP-0044076,Jungle Tiger,SUV,2.0L Petrol,Base,Crimson Red,Metallic,Leather,Black,Night,2026-06-02,2026,2,6,June,2026-06-02,5.870333333333335,447.42,10715.7,349.57132083333335,0.0,11065.27,Pass
JP-0044077,Jungle Lynx,Sedan,1.6L Diesel,Base,Midnight Black,Solid,Leather,Beige,Morning,2026-06-02,2026,2,6,June,2026-06-02,6.319,435.44,11155.75,345.0016583333333,0.0,11500.75,Pass
JP-0044078,Jungle Lynx,Sedan,1.6L Diesel,Base,Midnight Black,Solid,Leather,Beige,Morning,2026-06-02,2026,2,6,June,2026-06-02,5.946666666666667,372.4,11143.9,361.9678583333333,0.0,11505.87,Pass
JP-0044079,Jungle Lynx,Sedan,1.6L Diesel,Base,Midnight Black,Solid,Leather,Beige,Evening,2026-06-02,2026,2,6,June,2026-06-02,5.981166666666666,358.87,11154.98,359.04442916666665,0.0,11514.02,Pass
JP-0044080,Jungle Lynx,Sedan,1.6L Diesel,Base,Midnight Black,Solid,Leather,Beige,Morning,2026-06-02,2026,2,6,June,2026-06-02,6.379666666666667,382.78,11217.39,323.6741416666666,0.0,11541.06,Pass
JP-0044081,Jungle Owl,EV,Electric,Base,Steel Grey,Metallic,Leather,Black,Night,2026-06-02,2026,2,6,June,2026-06-02,6.130666666666667,439.44,11857.57,357.68149166666666,0.0,12215.25,Pass
JP-0044082,Jungle Owl,EV,Electric,Base,Steel Grey,Metallic,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.373833333333334,382.43,11945.7,351.75819583333333,0.0,12297.46,Pass
JP-0044083,Jungle Owl,EV,Electric,Base,Steel Grey,Metallic,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,5.889166666666667,353.35,11992.3,347.9017791666667,0.0,12340.2,Pass
JP-0044084,Jungle Tiger,SUV,2.0L Petrol,Base,Copper Bronze,Pearl,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.3870000000000005,411.92,10586.46,355.36667916666664,0.0,10941.83,Pass
JP-0044085,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Forest Green,Metallic,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,5.769,413.04,11315.69,322.7373416666667,0.0,11638.43,Pass
JP-0044086,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Forest Green,Metallic,Leather,Black,Morning,2026-06-02,2026,2,6,June,2026-06-02,5.6228333333333325,370.27,11453.87,319.6504333333333,0.0,11773.52,Pass
JP-0044087,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Forest Green,Metallic,Leather,Black,Night,2026-06-02,2026,2,6,June,2026-06-02,6.027333333333333,446.94,11370.72,317.50505,0.0,11688.23,Pass
JP-0044088,Jungle Owl,EV,Electric,Comfort,Pearl Ivory,Pearl,Leather,Black,Night,2026-06-02,2026,2,6,June,2026-06-02,6.187333333333334,406.94,12755.42,362.39183333333335,0.0,13117.81,Pass
JP-0044089,Jungle Owl,EV,Electric,Comfort,Pearl Ivory,Pearl,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.252333333333334,422.44,12885.95,365.02000833333335,0.0,13250.97,Pass
JP-0044090,Jungle Lynx,Sedan,1.6L Diesel,Base,Arctic White,Solid,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.179833333333333,407.29,11233.16,312.89324583333337,0.0,11546.05,Pass
JP-0044091,Jungle Lynx,Sedan,1.6L Diesel,Base,Arctic White,Solid,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.019166666666665,367.45,11145.59,342.68628333333334,0.0,11488.28,Pass
JP-0044092,Jungle Lynx,Sedan,1.6L Diesel,Base,Arctic White,Solid,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,5.696166666666666,372.27,11237.62,352.6121375,0.0,11590.23,Pass
JP-0044093,Jungle Tiger,SUV,2.0L Petrol,Comfort,Pearl Ivory,Pearl,Leatherette,Grey,Night,2026-06-02,2026,2,6,June,2026-06-02,5.882499999999999,466.4500000000001,11455.57,343.5722125,0.0,11799.14,Pass
JP-0044094,Jungle Tiger,SUV,2.0L Petrol,Comfort,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2026-06-02,2026,2,6,June,2026-06-02,5.882833333333334,352.97,11640.04,338.26995,0.0,11978.31,Pass
JP-0044095,Jungle Tiger,SUV,2.0L Petrol,Comfort,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2026-06-02,2026,2,6,June,2026-06-02,6.165666666666667,369.94,11607.52,395.433325,0.0,12002.95,Pass
JP-0044096,Jungle Owl,EV,Electric,Base,Ocean Blue,Metallic,Leather,Beige,Night,2026-06-02,2026,2,6,June,2026-06-02,6.007000000000001,402.72,12022.74,344.5204791666667,0.0,12367.26,Pass
JP-0044097,Jungle Owl,EV,Electric,Base,Ocean Blue,Metallic,Leather,Beige,Morning,2026-06-02,2026,2,6,June,2026-06-02,6.405333333333333,400.42,11862.97,358.70054166666665,75.54,12297.21,Rework
JP-0044098,Jungle Owl,EV,Electric,Base,Ocean Blue,Metallic,Leather,Beige,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.2126666666666654,401.06,11785.72,327.8894,0.0,12113.61,Pass
JP-0044099,Jungle Owl,EV,Electric,Base,Ocean Blue,Metallic,Leather,Beige,Morning,2026-06-02,2026,2,6,June,2026-06-02,5.873333333333333,352.4,11925.8,311.47632500000003,0.0,12237.28,Pass
JP-0044100,Jungle Fennec,Hatchback,1.4L Petrol,Base,Forest Green,Metallic,Leather,Black,Night,2026-06-02,2026,2,6,June,2026-06-02,6.059,396.14,10850.32,329.0358291666667,1.73,11181.09,Pass
JP-0044101,Jungle Owl,EV,Electric,Base,Copper Bronze,Pearl,Fabric,Black,Night,2026-06-02,2026,2,6,June,2026-06-02,5.872999999999999,366.78,12032.15,327.2326375,0.0,12359.38,Pass
JP-0044102,Jungle Owl,EV,Electric,Base,Copper Bronze,Pearl,Fabric,Black,Night,2026-06-02,2026,2,6,June,2026-06-02,5.799000000000001,347.94,11866.88,329.8678458333333,0.0,12196.75,Pass
JP-0044103,Jungle Owl,EV,Electric,Base,Copper Bronze,Pearl,Fabric,Black,Night,2026-06-02,2026,2,6,June,2026-06-02,6.058999999999999,419.64,11911.43,324.77649583333334,0.0,12236.21,Pass
JP-0044104,Jungle Owl,EV,Electric,Base,Steel Grey,Metallic,Leather,Black,Morning,2026-06-02,2026,2,6,June,2026-06-02,5.769833333333334,377.39,11948.81,350.8875875,0.0,12299.7,Pass
JP-0044105,Jungle Owl,EV,Electric,Base,Steel Grey,Metallic,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.086833333333333,385.81,11953.88,344.02935,0.0,12297.91,Pass
JP-0044106,Jungle Owl,EV,Electric,Base,Steel Grey,Metallic,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.344999999999999,396.8,11819.67,368.2161125,71.99,12259.88,Rework
JP-0044107,Jungle Owl,EV,Electric,Base,Steel Grey,Metallic,Leather,Black,Night,2026-06-02,2026,2,6,June,2026-06-02,6.131666666666669,433.3,11860.82,369.8442416666667,0.0,12230.66,Pass
JP-0044108,Jungle Owl,EV,Electric,Base,Copper Bronze,Pearl,Leatherette,Grey,Morning,2026-06-02,2026,2,6,June,2026-06-03,6.147,496.42,11894.81,338.8525333333333,73.3,12306.96,Rework
JP-0044109,Jungle Owl,EV,Electric,Base,Copper Bronze,Pearl,Leatherette,Grey,Night,2026-06-02,2026,2,6,June,2026-06-02,5.946,356.76,11849.64,340.52884166666666,0.0,12190.17,Pass
JP-0044110,Jungle Owl,EV,Electric,Base,Copper Bronze,Pearl,Leatherette,Grey,Morning,2026-06-02,2026,2,6,June,2026-06-02,5.903333333333334,383.9,11754.38,341.9575375,0.0,12096.34,Pass
JP-0044111,Jungle Owl,EV,Electric,Base,Copper Bronze,Pearl,Leatherette,Grey,Night,2026-06-02,2026,2,6,June,2026-06-02,6.169666666666668,380.18,11808.24,343.3744625,0.0,12151.61,Pass
JP-0044112,Jungle Tiger,SUV,2.0L Petrol,Base,Midnight Black,Solid,Fabric,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.075500000000001,401.13,10558.44,334.30157083333336,0.0,10892.74,Pass
JP-0044113,Jungle Tiger,SUV,2.0L Petrol,Base,Midnight Black,Solid,Fabric,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.119166666666667,416.95,10705.48,336.79116666666664,0.0,11042.27,Pass
JP-0044114,Jungle Owl,EV,Electric,Comfort,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2026-06-02,2026,2,6,June,2026-06-02,6.167,379.62,12661.04,341.3827958333333,0.0,13002.42,Pass
JP-0044115,Jungle Owl,EV,Electric,Comfort,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2026-06-02,2026,2,6,June,2026-06-02,6.0185,361.11,12837.47,323.4269875,0.0,13160.9,Pass
JP-0044116,Jungle Tiger,SUV,2.0L Petrol,Comfort,Pearl Ivory,Pearl,Leather,Black,Morning,2026-06-02,2026,2,6,June,2026-06-02,6.798166666666666,449.49,11624.32,342.50567083333334,0.0,11966.83,Pass
JP-0044117,Jungle Tiger,SUV,2.0L Petrol,Comfort,Pearl Ivory,Pearl,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.1770000000000005,370.62,11611.09,327.0740125,0.0,11938.16,Pass
JP-0044118,Jungle Tiger,SUV,2.0L Petrol,Comfort,Pearl Ivory,Pearl,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,5.899500000000001,373.27,11572.63,366.2746625,0.0,11938.9,Pass
JP-0044119,Jungle Tiger,SUV,2.0L Petrol,Comfort,Pearl Ivory,Pearl,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,5.982666666666668,390.56,11624.7,322.2971625,0.0,11947.0,Pass
JP-0044120,Jungle Tiger,SUV,2.0L Petrol,Comfort,Arctic White,Solid,Leather,Black,Morning,2026-06-02,2026,2,6,June,2026-06-02,5.891666666666668,398.0,11648.4,376.7564875,0.0,12025.16,Pass
JP-0044121,Jungle Tiger,SUV,2.0L Petrol,Comfort,Arctic White,Solid,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.214166666666666,438.75,11663.03,360.5593375,0.0,12023.59,Pass
JP-0044122,Jungle Tiger,SUV,2.0L Petrol,Comfort,Arctic White,Solid,Leather,Black,Night,2026-06-02,2026,2,6,June,2026-06-02,5.8305,349.83,11591.73,330.1208291666667,0.0,11921.85,Pass
JP-0044123,Jungle Lynx,Sedan,1.6L Diesel,Base,Pearl Ivory,Pearl,Leatherette,Grey,Night,2026-06-02,2026,2,6,June,2026-06-02,5.886666666666668,363.3,11177.17,325.4759625,0.0,11502.65,Pass
JP-0044124,Jungle Lynx,Sedan,1.6L Diesel,Base,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2026-06-02,2026,2,6,June,2026-06-02,6.008666666666667,395.22,11191.94,360.04394583333334,0.0,11551.98,Pass
JP-0044125,Jungle Lynx,Sedan,1.6L Diesel,Base,Pearl Ivory,Pearl,Leatherette,Grey,Night,2026-06-02,2026,2,6,June,2026-06-02,6.170833333333333,370.25,11055.72,339.6556708333333,0.0,11395.38,Pass
JP-0044126,Jungle Lynx,Sedan,1.6L Diesel,Base,Pearl Ivory,Pearl,Leatherette,Grey,Night,2026-06-02,2026,2,6,June,2026-06-02,6.114000000000001,366.84,11183.65,378.7647791666667,0.0,11562.41,Pass
JP-0044127,Jungle Owl,EV,Electric,Base,Crimson Red,Metallic,Leatherette,Grey,Night,2026-06-02,2026,2,6,June,2026-06-02,6.183833333333334,400.83,11787.33,322.4308458333333,0.0,12109.76,Pass
JP-0044128,Jungle Owl,EV,Electric,Base,Crimson Red,Metallic,Leatherette,Grey,Night,2026-06-02,2026,2,6,June,2026-06-02,6.266,416.06,12021.32,344.48000833333333,0.0,12365.8,Pass
JP-0044129,Jungle Tiger,SUV,2.0L Petrol,Luxury,Ocean Blue,Metallic,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.138666666666666,407.42,12838.64,353.5635208333333,0.0,13192.2,Pass
JP-0044130,Jungle Tiger,SUV,2.0L Petrol,Luxury,Ocean Blue,Metallic,Leather,Black,Morning,2026-06-02,2026,2,6,June,2026-06-02,5.901666666666667,354.1,13018.83,337.5553208333333,0.0,13356.39,Pass
JP-0044131,Jungle Tiger,SUV,2.0L Petrol,Luxury,Ocean Blue,Metallic,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.010833333333333,360.65,12954.71,318.34708333333333,0.0,13273.06,Pass
JP-0044132,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Midnight Black,Solid,Leather,Black,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.473666666666667,463.22,11390.13,358.83078333333333,0.0,11748.96,Pass
JP-0044133,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Midnight Black,Solid,Leather,Black,Morning,2026-06-02,2026,2,6,June,2026-06-02,5.933666666666666,386.72,11399.26,351.02790833333336,0.0,11750.29,Pass
JP-0044134,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Midnight Black,Solid,Leather,Black,Morning,2026-06-02,2026,2,6,June,2026-06-02,6.120333333333334,438.82,11321.49,329.7898916666667,0.0,11651.28,Pass
JP-0044135,Jungle Fennec,Hatchback,1.4L Petrol,Base,Forest Green,Metallic,Leatherette,Grey,Morning,2026-06-02,2026,2,6,June,2026-06-02,5.904166666666668,390.75,10695.67,347.81685,0.0,11043.49,Pass
JP-0044136,Jungle Fennec,Hatchback,1.4L Petrol,Base,Forest Green,Metallic,Leatherette,Grey,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.212333333333334,382.94,10773.26,365.1288041666666,0.0,11138.39,Pass
JP-0044137,Jungle Fennec,Hatchback,1.4L Petrol,Base,Forest Green,Metallic,Leatherette,Grey,Morning,2026-06-02,2026,2,6,June,2026-06-02,6.0571666666666655,396.73,10698.83,338.11165,0.0,11036.94,Pass
JP-0044138,Jungle Tiger,SUV,2.0L Petrol,Base,Ocean Blue,Metallic,Leatherette,Grey,Evening,2026-06-02,2026,2,6,June,2026-06-02,6.329166666666665,379.75,10526.57,351.80965833333335,0.0,10878.38,Pass
JP-0044139,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Crimson Red,Metallic,Leather,Black,Night,2026-06-02,2026,2,6,June,2026-06-02,6.095833333333334,407.65,12963.59,313.83439166666665,0.0,13277.42,Pass
JP-0044140,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Forest Green,Metallic,Leatherette,Grey,Morning,2026-06-03,2026,2,6,June,2026-06-03,5.8965,380.49,11520.21,349.2056583333333,0.0,11869.42,Pass
JP-0044141,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Forest Green,Metallic,Leatherette,Grey,Night,2026-06-03,2026,2,6,June,2026-06-03,5.973333333333332,358.4,11591.09,338.7533875,0.0,11929.84,Pass
JP-0044142,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Midnight Black,Solid,Fabric,Black,Evening,2026-06-03,2026,2,6,June,2026-06-03,6.0938333333333325,426.63,13227.52,350.8958583333333,117.65,13696.07,Rework
JP-0044143,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Midnight Black,Solid,Fabric,Black,Morning,2026-06-03,2026,2,6,June,2026-06-03,6.13,367.8,13033.16,334.9593375,0.0,13368.12,Pass
JP-0044144,Jungle Lynx,Sedan,1.6L Diesel,Base,Steel Grey,Metallic,Leather,Black,Morning,2026-06-03,2026,2,6,June,2026-06-03,6.139166666666666,395.25,11164.26,330.89574166666665,0.0,11495.16,Pass
JP-0044145,Jungle Lynx,Sedan,1.6L Diesel,Base,Steel Grey,Metallic,Leather,Black,Morning,2026-06-03,2026,2,6,June,2026-06-03,6.123666666666666,395.92,11142.4,317.8912208333333,0.0,11460.29,Pass
JP-0044146,Jungle Lynx,Sedan,1.6L Diesel,Base,Steel Grey,Metallic,Leather,Black,Morning,2026-06-03,2026,2,6,June,2026-06-03,6.249666666666667,474.38,10939.81,331.4992541666667,0.0,11271.31,Pass
JP-0044147,Jungle Owl,EV,Electric,Comfort,Midnight Black,Solid,Leatherette,Grey,Night,2026-06-03,2026,2,6,June,2026-06-03,6.084833333333334,433.89,12771.05,325.53593333333333,0.0,13096.59,Pass
JP-0044148,Jungle Owl,EV,Electric,Comfort,Midnight Black,Solid,Leatherette,Grey,Evening,2026-06-03,2026,2,6,June,2026-06-03,6.077833333333334,386.07,12719.59,379.2662875,0.0,13098.86,Pass
JP-0044149,Jungle Owl,EV,Electric,Comfort,Midnight Black,Solid,Leatherette,Grey,Night,2026-06-03,2026,2,6,June,2026-06-03,5.741666666666666,344.5,12888.31,321.82737083333336,0.0,13210.14,Pass
JP-0044150,Jungle Lynx,Sedan,1.6L Diesel,Base,Midnight Black,Solid,Fabric,Black,Evening,2026-06-03,2026,2,6,June,2026-06-03,6.0360000000000005,468.76,11018.58,346.58289583333334,0.0,11365.16,Pass
JP-0044151,Jungle Lynx,Sedan,1.6L Diesel,Base,Midnight Black,Solid,Fabric,Black,Evening,2026-06-03,2026,2,6,June,2026-06-03,5.891666666666668,391.7,11307.02,344.2856125,117.76,11769.07,Rework
JP-0044152,Jungle Lynx,Sedan,1.6L Diesel,Base,Midnight Black,Solid,Fabric,Black,Morning,2026-06-03,2026,2,6,June,2026-06-03,5.968166666666666,369.09,11128.59,346.61469166666666,0.0,11475.2,Pass
JP-0044153,Jungle Tiger,SUV,2.0L Petrol,Comfort,Crimson Red,Metallic,Leather,Beige,Evening,2026-06-03,2026,2,6,June,2026-06-03,5.945833333333334,456.25,11583.65,323.60934166666664,0.0,11907.26,Pass
JP-0044154,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Forest Green,Metallic,Fabric,Black,Evening,2026-06-03,2026,2,6,June,2026-06-03,6.104833333333333,450.19,11744.25,340.67202083333336,0.0,12084.92,Pass
JP-0044155,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Forest Green,Metallic,Fabric,Black,Morning,2026-06-03,2026,2,6,June,2026-06-03,5.848833333333332,350.93,11734.99,335.15310416666665,0.0,12070.14,Pass
JP-0044156,Jungle Tiger,SUV,2.0L Petrol,Base,Midnight Black,Solid,Fabric,Black,Night,2026-06-03,2026,2,6,June,2026-06-03,5.917666666666666,455.26,10624.34,327.2426208333333,0.0,10951.58,Pass
JP-0044157,Jungle Tiger,SUV,2.0L Petrol,Base,Midnight Black,Solid,Fabric,Black,Evening,2026-06-03,2026,2,6,June,2026-06-03,6.083666666666668,365.02,10612.17,317.686275,0.0,10929.86,Pass
JP-0044158,Jungle Tiger,SUV,2.0L Petrol,Comfort,Forest Green,Metallic,Fabric,Black,Night,2026-06-03,2026,2,6,June,2026-06-03,6.007666666666667,457.36,11710.89,341.06050416666665,0.0,12051.95,Pass
JP-0044159,Jungle Owl,EV,Electric,Comfort,Crimson Red,Metallic,Leatherette,Grey,Evening,2026-06-03,2026,2,6,June,2026-06-03,5.812166666666667,409.33,12979.9,314.1603875,181.8,13475.86,Rework
JP-0044160,Jungle Owl,EV,Electric,Comfort,Crimson Red,Metallic,Leatherette,Grey,Morning,2026-06-03,2026,2,6,June,2026-06-03,6.113500000000001,395.01,12985.52,348.3769125,0.0,13333.9,Pass
JP-0044161,Jungle Lynx,Sedan,1.6L Diesel,Luxury,Forest Green,Metallic,Fabric,Black,Evening,2026-06-03,2026,2,6,June,2026-06-03,6.031666666666665,403.0,13464.85,331.1287125,0.0,13795.98,Pass
JP-0044162,Jungle Owl,EV,Electric,Comfort,Pearl Ivory,Pearl,Fabric,Black,Morning,2026-06-03,2026,2,6,June,2026-06-03,5.9075,435.55,12893.08,334.4990625,0.0,13227.58,Pass
JP-0044163,Jungle Owl,EV,Electric,Comfort,Pearl Ivory,Pearl,Fabric,Black,Evening,2026-06-03,2026,2,6,June,2026-06-03,6.134166666666666,402.25,13013.5,345.8288958333333,0.0,13359.33,Pass
JP-0044164,Jungle Owl,EV,Electric,Comfort,Pearl Ivory,Pearl,Fabric,Black,Evening,2026-06-03,2026,2,6,June,2026-06-03,6.151333333333333,369.08,12907.86,345.1506166666667,0.0,13253.01,Pass
JP-0044165,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Forest Green,Metallic,Leatherette,Grey,Morning,2026-06-03,2026,2,6,June,2026-06-03,5.9896666666666665,406.98,11761.79,355.8262125,0.0,12117.62,Pass
JP-0044166,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Forest Green,Metallic,Leatherette,Grey,Evening,2026-06-03,2026,2,6,June,2026-06-03,6.063,373.08,11784.2,352.2872208333333,0.0,12136.49,Pass
JP-0044167,Jungle Fennec,Hatchback,1.4L Petrol,Base,Arctic White,Solid,Leather,Beige,Morning,2026-06-03,2026,2,6,June,2026-06-03,6.247000000000001,393.82,10775.57,372.09522083333337,0.0,11147.67,Pass
JP-0044168,Jungle Fennec,Hatchback,1.4L Petrol,Base,Arctic White,Solid,Leather,Beige,Morning,2026-06-03,2026,2,6,June,2026-06-03,6.625166666666667,397.51,10702.38,363.4709083333333,0.0,11065.85,Pass
