defect_id,detected_date_id,detected_date,year,month,month_name,part_name,part_category,supplier_name,reliability_score,station_name,station_type,defect_type,severity,resolution,rework_cost,rework_time_minutes
4016,20260623,2026-06-23,2026,6,June,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,major,scrap,627.39,58.4
4017,20260623,2026-06-23,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,666.34,17.9
4018,20260623,2026-06-23,2026,6,June,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,125.37,16.7
4019,20260623,2026-06-23,2026,6,June,,,,,Welding - Station 01,Welding,dimensional,minor,rework,4.42,11.7
4020,20260623,2026-06-23,2026,6,June,,,,,Quality Check - Station 20,Quality Check,dimensional,minor,rework,9.96,26.3
4021,20260623,2026-06-23,2026,6,June,Wiring Harness v6,Electrical,Bernard LLC,84.8,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,89.06,33.0
4022,20260623,2026-06-23,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,scrap,2650.3,31.7
4023,20260623,2026-06-23,2026,6,June,,,,,Welding - Station 02,Welding,dimensional,minor,rework,6.57,17.4
4024,20260623,2026-06-23,2026,6,June,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 16,Exterior Trim,cosmetic,major,rework,126.83,38.4
4025,20260624,2026-06-24,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,rework,683.79,64.0
4026,20260624,2026-06-24,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,163.36,23.8
4027,20260624,2026-06-24,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,major,rework,176.31,58.0
4028,20260624,2026-06-24,2026,6,June,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,109.94,26.4
4029,20260624,2026-06-24,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,160.83,17.1
4030,20260624,2026-06-24,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,major,rework,131.14,47.5
4031,20260624,2026-06-24,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,668.36,23.2
4032,20260625,2026-06-25,2026,6,June,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,5.36,14.2
4033,20260625,2026-06-25,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,critical,scrap,2667.54,77.3
4034,20260625,2026-06-25,2026,6,June,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,173.42,18.5
4035,20260626,2026-06-26,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,major,rework,136.14,60.7
4036,20260626,2026-06-26,2026,6,June,,,,,Welding - Station 03,Welding,dimensional,minor,rework,9.41,24.9
4037,20260626,2026-06-26,2026,6,June,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,155.88,12.1
4038,20260626,2026-06-26,2026,6,June,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,126.49,19.7
4039,20260626,2026-06-26,2026,6,June,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,11.11,29.4
4040,20260626,2026-06-26,2026,6,June,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,127.64,22.7
4041,20260626,2026-06-26,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,144.64,19.3
4042,20260626,2026-06-26,2026,6,June,,,,,Welding - Station 01,Welding,dimensional,minor,rework,5.55,14.7
4043,20260626,2026-06-26,2026,6,June,,,,,Welding - Station 01,Welding,dimensional,major,rework,26.04,68.8
4044,20260626,2026-06-26,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,major,rework,133.92,54.9
4045,20260626,2026-06-26,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,667.13,20.0
4046,20260626,2026-06-26,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,159.27,13.0
4047,20260626,2026-06-26,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,major,rework,677.81,48.2
4048,20260626,2026-06-26,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,major,rework,106.9,53.8
4049,20260626,2026-06-26,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,100.58,37.1
4050,20260627,2026-06-27,2026,6,June,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,106.89,18.3
4051,20260627,2026-06-27,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,rework,684.83,66.8
4052,20260627,2026-06-27,2026,6,June,,,,,Welding - Station 01,Welding,dimensional,minor,rework,11.07,29.3
4053,20260627,2026-06-27,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,142.83,14.5
4054,20260628,2026-06-28,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,95.49,23.7
4055,20260628,2026-06-28,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,critical,scrap,398.35,137.9
4056,20260629,2026-06-29,2026,6,June,,,,,Welding - Station 03,Welding,dimensional,minor,rework,4.01,10.6
4057,20260629,2026-06-29,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,rework,687.58,74.0
4058,20260629,2026-06-29,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,critical,rework,701.6,111.1
4059,20260629,2026-06-29,2026,6,June,Door Trim v7,Interior,"Johnson, Gonzalez and Santos",85.8,Interior Assembly - Station 12,Interior Assembly,assembly,critical,accepted_with_deviation,6.25,82.6
4060,20260629,2026-06-29,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,122.54,24.8
4061,20260629,2026-06-29,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,rework,679.17,51.8
4062,20260630,2026-06-30,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,accepted_with_deviation,1.88,24.8
4063,20260630,2026-06-30,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,93.4,18.1
4064,20260630,2026-06-30,2026,6,June,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,major,rework,190.74,64.2
4065,20260630,2026-06-30,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,165.56,29.6
4066,20260630,2026-06-30,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,accepted_with_deviation,1.33,17.5
4067,20260630,2026-06-30,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,accepted_with_deviation,2.19,28.9
4068,20260630,2026-06-30,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,rework,682.81,61.4
4069,20260630,2026-06-30,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,96.34,25.9
4070,20260701,2026-07-01,2026,7,July,,,,,Welding - Station 01,Welding,dimensional,minor,rework,4.93,13.0
4071,20260701,2026-07-01,2026,7,July,Crash Sensor v5,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,103.59,48.1
4072,20260701,2026-07-01,2026,7,July,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,161.99,28.2
4073,20260701,2026-07-01,2026,7,July,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,9.92,26.2
4074,20260702,2026-07-02,2026,7,July,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,665.94,16.8
4075,20260702,2026-07-02,2026,7,July,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 11,Interior Assembly,assembly,major,rework,142.51,62.0
4076,20260702,2026-07-02,2026,7,July,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 12,Interior Assembly,assembly,critical,scrap,524.37,127.4
4077,20260702,2026-07-02,2026,7,July,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,94.78,21.8
4078,20260702,2026-07-02,2026,7,July,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,rework,676.57,44.9
4079,20260703,2026-07-03,2026,7,July,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,major,accepted_with_deviation,4.83,63.8
4080,20260703,2026-07-03,2026,7,July,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,5.13,13.6
4081,20260703,2026-07-03,2026,7,July,,,,,Welding - Station 01,Welding,dimensional,minor,rework,3.84,10.1
4082,20260703,2026-07-03,2026,7,July,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,91.89,14.1
4083,20260703,2026-07-03,2026,7,July,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,122.67,25.1
4084,20260703,2026-07-03,2026,7,July,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,155.57,11.2
4085,20260703,2026-07-03,2026,7,July,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,145.39,21.3
4086,20260704,2026-07-04,2026,7,July,,,,,Quality Check - Station 20,Quality Check,dimensional,major,scrap,22.4,59.2
4087,20260704,2026-07-04,2026,7,July,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,123.57,12.0
4088,20260704,2026-07-04,2026,7,July,,,,,Painting - Station 05,Painting,cosmetic,major,rework,16.47,43.5
4089,20260704,2026-07-04,2026,7,July,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,10.85,28.7
4090,20260704,2026-07-04,2026,7,July,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,rework,680.28,54.7
4091,20260705,2026-07-05,2026,7,July,Crash Sensor v5,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,113.12,73.3
4092,20260705,2026-07-05,2026,7,July,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 11,Interior Assembly,assembly,major,rework,135.98,44.8
4093,20260705,2026-07-05,2026,7,July,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,663.69,10.9
4094,20260705,2026-07-05,2026,7,July,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,173.2,17.9
4095,20260706,2026-07-06,2026,7,July,,,,,Quality Check - Station 20,Quality Check,dimensional,critical,rework,29.91,79.0
4096,20260706,2026-07-06,2026,7,July,,,,,Welding - Station 03,Welding,dimensional,minor,rework,5.47,14.5
4097,20260706,2026-07-06,2026,7,July,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,117.55,11.6
4098,20260706,2026-07-06,2026,7,July,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,99.02,33.0
4099,20260706,2026-07-06,2026,7,July,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,121.84,22.9
4100,20260706,2026-07-06,2026,7,July,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,105.7,15.2
4101,20260706,2026-07-06,2026,7,July,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,112.61,68.9
4102,20260706,2026-07-06,2026,7,July,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,7.25,19.2
4103,20260707,2026-07-07,2026,7,July,Door Trim v7,Interior,"Johnson, Gonzalez and Santos",85.8,Interior Assembly - Station 10,Interior Assembly,assembly,major,rework,89.49,60.6
4104,20260707,2026-07-07,2026,7,July,Door Trim v7,Interior,"Johnson, Gonzalez and Santos",85.8,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,71.82,13.9
4105,20260707,2026-07-07,2026,7,July,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,10.52,27.8
4106,20260707,2026-07-07,2026,7,July,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 16,Exterior Trim,cosmetic,critical,rework,151.07,102.4
4107,20260707,2026-07-07,2026,7,July,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,544.94,28.8
4108,20260707,2026-07-07,2026,7,July,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,major,rework,680.04,54.1
4109,20260707,2026-07-07,2026,7,July,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,118.33,15.9
4110,20260707,2026-07-07,2026,7,July,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,major,rework,168.24,44.7
4111,20260707,2026-07-07,2026,7,July,Door Trim v7,Interior,"Johnson, Gonzalez and Santos",85.8,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,73.82,19.2
4112,20260708,2026-07-08,2026,7,July,,,,,Welding - Station 03,Welding,dimensional,major,scrap,24.49,64.7
4113,20260708,2026-07-08,2026,7,July,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,6.33,16.7
4114,20260708,2026-07-08,2026,7,July,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,10.47,27.7
4115,20260708,2026-07-08,2026,7,July,Wiring Harness v6,Electrical,Bernard LLC,84.8,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,87.51,29.0
4116,20260708,2026-07-08,2026,7,July,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,113.48,35.7
4117,20260708,2026-07-08,2026,7,July,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 11,Interior Assembly,assembly,critical,rework,173.84,144.8
4118,20260709,2026-07-09,2026,7,July,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,major,rework,165.29,36.9
4119,20260709,2026-07-09,2026,7,July,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,major,rework,101.04,38.3
4120,20260709,2026-07-09,2026,7,July,,,,,Final Assembly - Station 18,Final Assembly,assembly,critical,rework,37.4,98.9
4121,20260709,2026-07-09,2026,7,July,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,122.98,25.9
4122,20260709,2026-07-09,2026,7,July,,,,,Welding - Station 02,Welding,dimensional,minor,accepted_with_deviation,1.2,15.9
4123,20260709,2026-07-09,2026,7,July,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,142.75,14.3
4124,20260709,2026-07-09,2026,7,July,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,major,rework,676.87,45.7
4125,20260709,2026-07-09,2026,7,July,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,95.2,22.9
4126,20260710,2026-07-10,2026,7,July,Crash Sensor v5,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,113.46,74.3
4127,20260711,2026-07-11,2026,7,July,,,,,Welding - Station 03,Welding,dimensional,minor,accepted_with_deviation,2.04,27.0
4128,20260711,2026-07-11,2026,7,July,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,86.36,32.5
4129,20260712,2026-07-12,2026,7,July,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 10,Interior Assembly,assembly,major,rework,142.72,62.6
4130,20260712,2026-07-12,2026,7,July,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,171.86,14.3
4131,20260713,2026-07-13,2026,7,July,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,major,rework,176.29,57.9
4132,20260713,2026-07-13,2026,7,July,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,accepted_with_deviation,2.19,28.9
4133,20260713,2026-07-13,2026,7,July,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,8.14,21.5
4134,20260713,2026-07-13,2026,7,July,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,146.01,22.9
4135,20260713,2026-07-13,2026,7,July,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,147.5,26.9
4136,20260714,2026-07-14,2026,7,July,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,critical,scrap,635.36,79.5
4137,20260714,2026-07-14,2026,7,July,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,critical,scrap,327.47,82.3
4138,20260714,2026-07-14,2026,7,July,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,critical,rework,707.76,127.4
4139,20260714,2026-07-14,2026,7,July,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,665.76,16.3
4140,20260714,2026-07-14,2026,7,July,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,120.78,20.1
