model_name,segment,trim_name,color_name,year,month,month_name,n_units,avg_material_cost,avg_labor_cost,avg_rework_cost,avg_total_cost,sum_total_cost
Jungle Tiger,SUV,Comfort,Ocean Blue,2025,9,September,27,11222.87,339.33,4.49,11566.69,312300.65
Jungle Tiger,SUV,Comfort,Ocean Blue,2025,10,October,20,11256.53,339.91,0.0,11596.44,231928.79
Jungle Tiger,SUV,Comfort,Ocean Blue,2025,11,November,3,11339.1,340.11,0.0,11679.21,35037.63
Jungle Tiger,SUV,Comfort,Ocean Blue,2025,12,December,10,11356.66,337.61,12.67,11706.93,117069.33
Jungle Tiger,SUV,Comfort,Ocean Blue,2026,1,January,23,11336.75,339.64,42.46,11718.85,269533.66
Jungle Tiger,SUV,Comfort,Ocean Blue,2026,2,February,14,11391.13,341.51,6.8,11739.44,164352.21
Jungle Tiger,SUV,Comfort,Ocean Blue,2026,3,March,27,11391.59,340.78,21.43,11753.81,317352.77
Jungle Tiger,SUV,Comfort,Ocean Blue,2026,4,April,15,11453.79,336.02,8.65,11798.46,176976.96
Jungle Tiger,SUV,Comfort,Ocean Blue,2026,5,May,19,11549.97,339.87,35.44,11925.28,226580.41
Jungle Tiger,SUV,Comfort,Ocean Blue,2026,6,June,11,11567.86,347.52,0.0,11915.38,131069.16
Jungle Tiger,SUV,Comfort,Ocean Blue,2026,7,July,23,11594.91,343.68,6.63,11945.22,274740.14
Jungle Tiger,SUV,Comfort,Pearl Ivory,2024,8,August,21,10675.36,336.8,9.88,11022.05,231462.97
Jungle Tiger,SUV,Comfort,Pearl Ivory,2024,9,September,20,10738.52,347.01,0.0,11085.53,221710.58
Jungle Tiger,SUV,Comfort,Pearl Ivory,2024,10,October,9,10771.44,334.33,12.02,11117.8,100060.18
Jungle Tiger,SUV,Comfort,Pearl Ivory,2024,11,November,27,10824.87,334.91,32.4,11192.18,302188.97
Jungle Tiger,SUV,Comfort,Pearl Ivory,2024,12,December,16,10878.05,341.48,9.42,11228.95,179663.23
Jungle Tiger,SUV,Comfort,Pearl Ivory,2025,1,January,24,10858.01,340.81,0.0,11198.82,268771.69
Jungle Tiger,SUV,Comfort,Pearl Ivory,2025,2,February,8,10883.36,348.12,14.04,11245.52,89964.16
Jungle Tiger,SUV,Comfort,Pearl Ivory,2025,3,March,20,10956.27,340.31,0.0,11296.58,225931.54
Jungle Tiger,SUV,Comfort,Pearl Ivory,2025,4,April,28,11026.63,342.8,54.38,11423.81,319866.74
Jungle Tiger,SUV,Comfort,Pearl Ivory,2025,5,May,12,11067.73,341.33,21.95,11431.01,137172.1
Jungle Tiger,SUV,Comfort,Pearl Ivory,2025,6,June,3,11107.72,326.27,2.84,11436.83,34310.48
Jungle Tiger,SUV,Comfort,Pearl Ivory,2025,7,July,15,11141.47,340.21,0.45,11482.13,172232.0
Jungle Tiger,SUV,Comfort,Pearl Ivory,2025,8,August,23,11163.28,342.77,44.87,11550.92,265671.08
Jungle Tiger,SUV,Comfort,Pearl Ivory,2025,9,September,26,11193.37,340.17,4.99,11538.53,300001.83
Jungle Tiger,SUV,Comfort,Pearl Ivory,2025,10,October,18,11235.82,342.17,46.07,11624.06,209233.05
Jungle Tiger,SUV,Comfort,Pearl Ivory,2025,11,November,12,11326.87,336.55,0.0,11663.42,139961.04
Jungle Tiger,SUV,Comfort,Pearl Ivory,2025,12,December,21,11314.18,333.31,20.49,11667.98,245027.65
Jungle Tiger,SUV,Comfort,Pearl Ivory,2026,1,January,16,11380.94,335.78,180.94,11897.66,190362.56
Jungle Tiger,SUV,Comfort,Pearl Ivory,2026,2,February,10,11350.83,343.79,0.0,11694.62,116946.17
Jungle Tiger,SUV,Comfort,Pearl Ivory,2026,3,March,1,11416.04,336.82,0.0,11752.86,11752.86
Jungle Tiger,SUV,Comfort,Pearl Ivory,2026,4,April,6,11472.06,351.22,0.0,11823.27,70939.63
Jungle Tiger,SUV,Comfort,Pearl Ivory,2026,5,May,20,11537.58,340.76,40.53,11918.87,238377.34
Jungle Tiger,SUV,Comfort,Pearl Ivory,2026,6,June,26,11557.67,344.1,10.47,11912.24,309718.33
Jungle Tiger,SUV,Comfort,Pearl Ivory,2026,7,July,17,11625.68,346.37,7.15,11979.2,203646.38
Jungle Tiger,SUV,Comfort,Steel Grey,2024,7,July,1,10678.78,312.41,4.98,10996.17,10996.17
Jungle Tiger,SUV,Comfort,Steel Grey,2024,8,August,10,10672.67,348.4,0.0,11021.07,110210.69
Jungle Tiger,SUV,Comfort,Steel Grey,2024,9,September,25,10769.9,341.89,32.74,11144.54,278613.46
Jungle Tiger,SUV,Comfort,Steel Grey,2024,10,October,37,10747.63,342.16,4.17,11093.96,410476.62
Jungle Tiger,SUV,Comfort,Steel Grey,2024,11,November,16,10776.79,341.62,0.79,11119.2,177907.16
Jungle Tiger,SUV,Comfort,Steel Grey,2024,12,December,11,10854.7,332.06,0.0,11186.77,123054.42
Jungle Tiger,SUV,Comfort,Steel Grey,2025,1,January,7,10872.52,335.7,1.46,11209.68,78467.77
Jungle Tiger,SUV,Comfort,Steel Grey,2025,2,February,16,10957.66,343.55,10.01,11311.22,180979.55
Jungle Tiger,SUV,Comfort,Steel Grey,2025,3,March,26,10969.08,345.35,31.68,11346.1,294998.64
Jungle Tiger,SUV,Comfort,Steel Grey,2025,4,April,18,11015.29,343.29,47.44,11406.03,205308.52
Jungle Tiger,SUV,Comfort,Steel Grey,2025,5,May,15,11077.78,339.26,9.44,11426.48,171397.21
Jungle Tiger,SUV,Comfort,Steel Grey,2025,6,June,10,11080.71,349.95,0.0,11430.66,114306.58
Jungle Tiger,SUV,Comfort,Steel Grey,2025,7,July,7,11134.14,333.15,3.44,11470.73,80295.09
Jungle Tiger,SUV,Comfort,Steel Grey,2025,8,August,11,11140.15,339.64,14.88,11494.66,126441.26
Jungle Tiger,SUV,Comfort,Steel Grey,2025,9,September,9,11179.53,339.07,0.0,11518.6,103667.36
Jungle Tiger,SUV,Comfort,Steel Grey,2025,10,October,14,11219.05,337.47,19.64,11576.16,162066.21
Jungle Tiger,SUV,Comfort,Steel Grey,2025,11,November,7,11258.3,332.65,0.0,11590.95,81136.65
Jungle Tiger,SUV,Comfort,Steel Grey,2025,12,December,12,11277.75,344.78,0.0,11622.53,139470.36
Jungle Tiger,SUV,Comfort,Steel Grey,2026,1,January,19,11375.53,346.38,0.0,11721.92,222716.4
Jungle Tiger,SUV,Comfort,Steel Grey,2026,2,February,14,11390.79,342.48,8.94,11742.21,164390.94
Jungle Tiger,SUV,Comfort,Steel Grey,2026,3,March,11,11449.3,339.08,0.0,11788.37,129672.09
Jungle Tiger,SUV,Comfort,Steel Grey,2026,4,April,11,11510.28,337.63,0.43,11848.34,130331.71
Jungle Tiger,SUV,Comfort,Steel Grey,2026,5,May,9,11531.07,349.23,1.02,11881.32,106931.88
Jungle Tiger,SUV,Comfort,Steel Grey,2026,6,June,21,11569.75,345.44,7.58,11922.78,250378.3
Jungle Tiger,SUV,Comfort,Steel Grey,2026,7,July,13,11631.61,346.22,51.42,12029.25,156380.2
Jungle Tiger,SUV,Luxury,Arctic White,2024,8,August,18,11880.29,343.54,0.62,12224.44,220039.95
Jungle Tiger,SUV,Luxury,Arctic White,2024,9,September,3,11978.41,368.86,0.0,12347.27,37041.82
Jungle Tiger,SUV,Luxury,Arctic White,2024,10,October,6,12049.25,340.12,0.0,12389.37,74336.19
Jungle Tiger,SUV,Luxury,Arctic White,2024,11,November,31,12012.59,339.98,6.21,12358.79,383122.42
Jungle Tiger,SUV,Luxury,Arctic White,2024,12,December,6,12046.96,341.69,0.0,12388.65,74331.92
Jungle Tiger,SUV,Luxury,Arctic White,2025,1,January,6,12187.11,343.48,0.0,12530.59,75183.54
Jungle Tiger,SUV,Luxury,Arctic White,2025,2,February,6,12164.18,340.16,0.0,12504.34,75026.02
Jungle Tiger,SUV,Luxury,Arctic White,2025,3,March,2,12137.34,341.62,0.0,12478.96,24957.91
Jungle Tiger,SUV,Luxury,Arctic White,2025,4,April,7,12304.29,340.8,95.26,12740.35,89182.42
Jungle Tiger,SUV,Luxury,Arctic White,2025,5,May,5,12251.62,331.36,4.71,12587.69,62938.43
Jungle Tiger,SUV,Luxury,Arctic White,2025,6,June,2,12350.24,351.26,0.0,12701.51,25403.01
Jungle Tiger,SUV,Luxury,Arctic White,2025,7,July,6,12407.2,336.44,0.0,12743.65,76461.87
Jungle Tiger,SUV,Luxury,Arctic White,2025,8,August,4,12425.97,331.73,0.0,12757.7,51030.81
Jungle Tiger,SUV,Luxury,Arctic White,2025,9,September,5,12476.68,340.09,0.41,12817.18,64085.88
Jungle Tiger,SUV,Luxury,Arctic White,2025,10,October,3,12491.81,331.63,0.0,12823.44,38470.31
Jungle Tiger,SUV,Luxury,Arctic White,2025,11,November,5,12606.27,343.03,1.93,12951.23,64756.13
Jungle Tiger,SUV,Luxury,Arctic White,2025,12,December,4,12597.24,337.66,0.0,12934.9,51739.59
Jungle Tiger,SUV,Luxury,Arctic White,2026,1,January,7,12695.23,346.14,0.0,13041.38,91289.65
Jungle Tiger,SUV,Luxury,Arctic White,2026,2,February,5,12702.86,342.57,0.0,13045.43,65227.13
Jungle Tiger,SUV,Luxury,Arctic White,2026,3,March,5,12786.58,345.04,0.0,13131.62,65658.09
Jungle Tiger,SUV,Luxury,Arctic White,2026,4,April,4,12797.48,352.1,0.0,13149.58,52598.31
Jungle Tiger,SUV,Luxury,Arctic White,2026,5,May,6,12852.95,338.48,0.81,13192.24,79153.42
Jungle Tiger,SUV,Luxury,Arctic White,2026,6,June,5,12852.11,338.18,0.0,13190.29,65951.47
Jungle Tiger,SUV,Luxury,Arctic White,2026,7,July,7,13026.83,337.14,0.0,13363.97,93547.76
Jungle Tiger,SUV,Luxury,Copper Bronze,2024,8,August,10,11876.33,336.36,10.77,12223.46,122234.6
Jungle Tiger,SUV,Luxury,Copper Bronze,2024,9,September,11,11943.85,333.45,20.02,12297.32,135270.55
Jungle Tiger,SUV,Luxury,Copper Bronze,2024,10,October,3,12030.19,352.85,31.23,12414.27,37242.8
Jungle Tiger,SUV,Luxury,Copper Bronze,2024,11,November,6,12065.95,333.71,27.96,12427.62,74565.72
Jungle Tiger,SUV,Luxury,Copper Bronze,2024,12,December,5,12092.66,344.29,0.0,12436.95,62184.76
Jungle Tiger,SUV,Luxury,Copper Bronze,2025,1,January,7,12116.69,341.4,0.3,12458.4,87208.8
Jungle Tiger,SUV,Luxury,Copper Bronze,2025,2,February,14,12182.35,341.28,40.81,12564.44,175902.12
Jungle Tiger,SUV,Luxury,Copper Bronze,2025,3,March,6,12220.34,323.12,0.0,12543.45,75260.7
Jungle Tiger,SUV,Luxury,Copper Bronze,2025,4,April,9,12281.24,338.35,13.2,12632.78,113695.06
Jungle Tiger,SUV,Luxury,Copper Bronze,2025,5,May,12,12265.81,340.4,29.15,12635.36,151624.26
Jungle Tiger,SUV,Luxury,Copper Bronze,2025,6,June,4,12366.65,327.73,0.0,12694.37,50777.49
Jungle Tiger,SUV,Luxury,Copper Bronze,2025,7,July,11,12369.11,338.54,0.0,12707.66,139784.21
Jungle Tiger,SUV,Luxury,Copper Bronze,2025,8,August,4,12433.08,368.29,0.0,12801.37,51205.47
Jungle Tiger,SUV,Luxury,Copper Bronze,2025,9,September,8,12467.46,335.35,0.0,12802.8,102422.43
Jungle Tiger,SUV,Luxury,Copper Bronze,2025,10,October,6,12595.51,338.94,111.73,13046.19,78277.14
Jungle Tiger,SUV,Luxury,Copper Bronze,2025,12,December,7,12611.1,338.34,0.0,12949.44,90646.06
Jungle Tiger,SUV,Luxury,Copper Bronze,2026,1,January,8,12655.98,339.92,0.0,12995.9,103967.2
Jungle Tiger,SUV,Luxury,Copper Bronze,2026,2,February,4,12707.59,343.69,166.08,13217.35,52869.41
Jungle Tiger,SUV,Luxury,Copper Bronze,2026,3,March,12,12720.16,341.32,0.9,13062.38,156748.52
Jungle Tiger,SUV,Luxury,Copper Bronze,2026,4,April,9,12818.34,347.48,0.0,13165.82,118492.38
Jungle Tiger,SUV,Luxury,Copper Bronze,2026,5,May,6,12819.12,343.09,0.0,13162.2,78973.21
Jungle Tiger,SUV,Luxury,Copper Bronze,2026,6,June,4,12984.07,343.34,0.0,13327.41,53309.63
Jungle Tiger,SUV,Luxury,Copper Bronze,2026,7,July,6,12915.72,345.19,4.99,13265.9,79595.37
Jungle Tiger,SUV,Luxury,Crimson Red,2024,8,August,4,11964.48,336.04,0.0,12300.53,49202.1
Jungle Tiger,SUV,Luxury,Crimson Red,2024,9,September,5,11947.44,344.33,0.0,12291.77,61458.86
Jungle Tiger,SUV,Luxury,Crimson Red,2024,10,October,15,12032.09,345.18,0.59,12377.87,185668.01
Jungle Tiger,SUV,Luxury,Crimson Red,2024,11,November,10,12059.91,327.45,1.11,12388.47,123884.7
Jungle Tiger,SUV,Luxury,Crimson Red,2024,12,December,6,12091.77,348.52,0.0,12440.29,74641.76
Jungle Tiger,SUV,Luxury,Crimson Red,2025,1,January,4,12103.29,343.93,169.21,12616.43,50465.7
Jungle Tiger,SUV,Luxury,Crimson Red,2025,3,March,9,12224.02,332.79,0.0,12556.81,113011.26
Jungle Tiger,SUV,Luxury,Crimson Red,2025,4,April,7,12276.48,340.83,0.0,12617.31,88321.15
Jungle Tiger,SUV,Luxury,Crimson Red,2025,5,May,10,12316.6,339.73,17.69,12674.02,126740.2
Jungle Tiger,SUV,Luxury,Crimson Red,2025,6,June,3,12356.15,344.31,0.0,12700.47,38101.4
Jungle Tiger,SUV,Luxury,Crimson Red,2025,7,July,5,12418.03,348.16,0.0,12766.2,63830.98
Jungle Tiger,SUV,Luxury,Crimson Red,2025,8,August,7,12392.36,342.85,0.0,12735.21,89146.46
Jungle Tiger,SUV,Luxury,Crimson Red,2025,9,September,6,12424.91,342.7,0.0,12767.61,76605.66
Jungle Tiger,SUV,Luxury,Crimson Red,2025,10,October,6,12482.35,339.11,0.0,12821.46,76928.75
Jungle Tiger,SUV,Luxury,Crimson Red,2025,11,November,6,12592.51,334.1,0.0,12926.61,77559.64
Jungle Tiger,SUV,Luxury,Crimson Red,2025,12,December,9,12647.43,349.17,1.45,12998.04,116982.39
Jungle Tiger,SUV,Luxury,Crimson Red,2026,1,January,4,12722.72,331.8,0.0,13054.52,52218.07
Jungle Tiger,SUV,Luxury,Crimson Red,2026,3,March,4,12773.46,368.22,0.0,13141.69,52566.74
Jungle Tiger,SUV,Luxury,Crimson Red,2026,4,April,3,12760.12,342.31,0.0,13102.42,39307.27
Jungle Tiger,SUV,Luxury,Crimson Red,2026,5,May,3,12796.0,333.75,0.0,13129.75,39389.26
Jungle Tiger,SUV,Luxury,Forest Green,2024,8,August,3,11924.95,345.95,68.57,12339.47,37018.42
Jungle Tiger,SUV,Luxury,Forest Green,2024,9,September,13,11946.47,339.26,7.08,12292.81,159806.51
Jungle Tiger,SUV,Luxury,Forest Green,2024,10,October,9,12033.99,334.11,0.1,12368.2,111313.78
Jungle Tiger,SUV,Luxury,Forest Green,2024,11,November,9,11979.22,332.54,0.0,12311.77,110805.9
Jungle Tiger,SUV,Luxury,Forest Green,2024,12,December,10,12081.46,338.77,17.91,12438.14,124381.42
Jungle Tiger,SUV,Luxury,Forest Green,2025,1,January,25,12124.38,345.51,28.59,12498.48,312461.91
Jungle Tiger,SUV,Luxury,Forest Green,2025,2,February,18,12163.76,341.91,0.0,12505.67,225102.07
Jungle Tiger,SUV,Luxury,Forest Green,2025,3,March,5,12223.32,342.01,0.0,12565.33,62826.63
Jungle Tiger,SUV,Luxury,Forest Green,2025,4,April,7,12286.66,358.27,0.0,12644.93,88514.52
Jungle Tiger,SUV,Luxury,Forest Green,2025,5,May,14,12262.63,343.49,0.0,12606.13,176485.79
Jungle Tiger,SUV,Luxury,Forest Green,2025,6,June,4,12355.86,340.56,0.0,12696.43,50785.71
Jungle Tiger,SUV,Luxury,Forest Green,2025,7,July,3,12405.22,345.6,0.0,12750.82,38252.46
Jungle Tiger,SUV,Luxury,Forest Green,2025,8,August,9,12473.45,337.96,0.0,12811.4,115302.64
Jungle Tiger,SUV,Luxury,Forest Green,2025,9,September,1,12418.12,379.82,0.0,12797.94,12797.94
Jungle Tiger,SUV,Luxury,Forest Green,2025,10,October,8,12538.78,337.14,0.0,12875.92,103007.36
Jungle Tiger,SUV,Luxury,Forest Green,2025,11,November,10,12596.1,336.38,0.0,12932.48,129324.83
Jungle Tiger,SUV,Luxury,Forest Green,2025,12,December,9,12561.03,338.92,0.83,12900.78,116107.01
Jungle Tiger,SUV,Luxury,Forest Green,2026,1,January,2,12622.81,346.49,0.0,12969.3,25938.6
Jungle Tiger,SUV,Luxury,Forest Green,2026,2,February,1,12900.8,355.33,0.0,13256.13,13256.13
Jungle Tiger,SUV,Luxury,Forest Green,2026,3,March,8,12789.84,342.06,0.0,13131.9,105055.17
Jungle Tiger,SUV,Luxury,Forest Green,2026,4,April,17,12801.24,338.25,10.66,13150.15,223552.55
Jungle Tiger,SUV,Luxury,Forest Green,2026,5,May,5,12835.67,336.95,0.0,13172.62,65863.12
Jungle Tiger,SUV,Luxury,Forest Green,2026,6,June,17,12865.44,347.81,0.0,13213.24,224625.16
Jungle Tiger,SUV,Luxury,Forest Green,2026,7,July,4,12828.33,356.55,0.0,13184.88,52739.51
Jungle Tiger,SUV,Luxury,Midnight Black,2024,7,July,5,11889.23,334.25,0.0,12223.48,61117.38
Jungle Tiger,SUV,Luxury,Midnight Black,2024,8,August,8,11908.41,329.36,22.15,12259.91,98079.3
Jungle Tiger,SUV,Luxury,Midnight Black,2024,9,September,5,11980.28,345.45,0.0,12325.74,61628.68
Jungle Tiger,SUV,Luxury,Midnight Black,2024,10,October,3,12049.74,354.74,0.0,12404.48,37213.45
Jungle Tiger,SUV,Luxury,Midnight Black,2024,11,November,7,12085.6,338.26,1.43,12425.29,86977.02
Jungle Tiger,SUV,Luxury,Midnight Black,2024,12,December,1,12131.37,370.14,0.0,12501.51,12501.51
Jungle Tiger,SUV,Luxury,Midnight Black,2025,1,January,3,12056.02,341.24,2.38,12399.64,37198.93
Jungle Tiger,SUV,Luxury,Midnight Black,2025,2,February,6,12202.5,336.14,0.0,12538.63,75231.8
Jungle Tiger,SUV,Luxury,Midnight Black,2025,3,March,8,12233.29,349.6,0.0,12582.89,100663.13
Jungle Tiger,SUV,Luxury,Midnight Black,2025,4,April,7,12209.5,329.37,0.0,12538.87,87772.1
Jungle Tiger,SUV,Luxury,Midnight Black,2025,5,May,7,12311.86,338.19,16.79,12666.84,88667.89
Jungle Tiger,SUV,Luxury,Midnight Black,2025,6,June,1,12420.15,363.7,0.0,12783.85,12783.85
Jungle Tiger,SUV,Luxury,Midnight Black,2025,7,July,4,12384.09,348.67,0.0,12732.76,50931.03
Jungle Tiger,SUV,Luxury,Midnight Black,2025,8,August,3,12456.42,340.82,0.0,12797.24,38391.73
Jungle Tiger,SUV,Luxury,Midnight Black,2025,9,September,6,12520.99,336.22,0.0,12857.21,77143.27
Jungle Tiger,SUV,Luxury,Midnight Black,2025,10,October,6,12538.39,335.66,0.0,12874.05,77244.32
Jungle Tiger,SUV,Luxury,Midnight Black,2025,11,November,7,12577.04,350.31,0.0,12927.34,90491.4
Jungle Tiger,SUV,Luxury,Midnight Black,2025,12,December,4,12617.01,341.09,0.0,12958.1,51832.39
Jungle Tiger,SUV,Luxury,Midnight Black,2026,1,January,10,12680.81,335.85,240.23,13256.89,132568.94
Jungle Tiger,SUV,Luxury,Midnight Black,2026,2,February,4,12730.31,315.21,0.0,13045.52,52182.06
Jungle Tiger,SUV,Luxury,Midnight Black,2026,3,March,9,12716.82,353.74,0.0,13070.56,117635.05
Jungle Tiger,SUV,Luxury,Midnight Black,2026,4,April,5,12756.73,337.82,0.0,13094.55,65472.73
Jungle Tiger,SUV,Luxury,Midnight Black,2026,5,May,2,12939.13,340.06,53.5,13332.69,26665.37
Jungle Tiger,SUV,Luxury,Midnight Black,2026,6,June,4,12871.65,340.46,0.0,13212.11,52848.43
Jungle Tiger,SUV,Luxury,Midnight Black,2026,7,July,2,12834.24,358.0,332.97,13525.21,27050.42
Jungle Tiger,SUV,Luxury,Ocean Blue,2024,8,August,7,11831.89,346.71,0.0,12178.6,85250.19
Jungle Tiger,SUV,Luxury,Ocean Blue,2024,9,September,10,11909.4,339.39,0.0,12248.79,122487.85
Jungle Tiger,SUV,Luxury,Ocean Blue,2024,10,October,10,11960.34,342.94,0.0,12303.28,123032.8
Jungle Tiger,SUV,Luxury,Ocean Blue,2024,11,November,12,12042.28,347.42,0.0,12389.7,148676.4
Jungle Tiger,SUV,Luxury,Ocean Blue,2024,12,December,13,12106.88,346.39,7.12,12460.39,161985.06
Jungle Tiger,SUV,Luxury,Ocean Blue,2025,1,January,12,12110.97,340.0,7.84,12458.8,149505.62
Jungle Tiger,SUV,Luxury,Ocean Blue,2025,3,March,4,12201.41,368.31,0.0,12569.72,50278.89
Jungle Tiger,SUV,Luxury,Ocean Blue,2025,4,April,13,12220.23,341.18,9.77,12571.18,163425.29
Jungle Tiger,SUV,Luxury,Ocean Blue,2025,6,June,6,12278.22,355.52,112.04,12745.78,76474.66
Jungle Tiger,SUV,Luxury,Ocean Blue,2025,7,July,11,12459.14,351.07,33.44,12843.66,141280.22
Jungle Tiger,SUV,Luxury,Ocean Blue,2025,8,August,3,12451.58,333.86,41.17,12826.6,38479.8
Jungle Tiger,SUV,Luxury,Ocean Blue,2025,9,September,10,12457.71,338.97,11.52,12808.19,128081.9
Jungle Tiger,SUV,Luxury,Ocean Blue,2025,10,October,12,12516.96,340.13,59.2,12916.29,154995.45
Jungle Tiger,SUV,Luxury,Ocean Blue,2025,11,November,3,12650.95,340.83,0.61,12992.39,38977.18
Jungle Tiger,SUV,Luxury,Ocean Blue,2025,12,December,7,12640.04,337.77,0.0,12977.81,90844.69
Jungle Tiger,SUV,Luxury,Ocean Blue,2026,1,January,4,12702.62,336.04,0.0,13038.66,52154.64
Jungle Tiger,SUV,Luxury,Ocean Blue,2026,2,February,3,12782.41,350.79,0.0,13133.2,39399.6
Jungle Tiger,SUV,Luxury,Ocean Blue,2026,3,March,12,12764.96,338.63,67.4,13170.99,158051.87
Jungle Tiger,SUV,Luxury,Ocean Blue,2026,4,April,3,12761.41,346.55,0.0,13107.96,39323.88
Jungle Tiger,SUV,Luxury,Ocean Blue,2026,6,June,4,12865.74,331.37,0.0,13197.11,52788.43
Jungle Tiger,SUV,Luxury,Ocean Blue,2026,7,July,5,12842.74,329.21,0.0,13171.95,65859.76
Jungle Tiger,SUV,Luxury,Pearl Ivory,2024,8,August,3,11935.88,330.56,0.0,12266.44,36799.33
Jungle Tiger,SUV,Luxury,Pearl Ivory,2024,10,October,6,12049.12,340.19,27.5,12416.81,74500.83
Jungle Tiger,SUV,Luxury,Pearl Ivory,2024,11,November,6,11954.65,340.29,0.0,12294.94,73769.65
Jungle Tiger,SUV,Luxury,Pearl Ivory,2024,12,December,7,12110.67,337.73,0.46,12448.86,87141.99
Jungle Tiger,SUV,Luxury,Pearl Ivory,2025,1,January,3,12133.42,331.74,0.0,12465.15,37395.46
Jungle Tiger,SUV,Luxury,Pearl Ivory,2025,2,February,6,12206.89,344.53,28.27,12579.7,75478.19
Jungle Tiger,SUV,Luxury,Pearl Ivory,2025,3,March,10,12252.34,333.96,80.09,12666.39,126663.85
Jungle Tiger,SUV,Luxury,Pearl Ivory,2025,4,April,1,12375.06,331.49,0.0,12706.55,12706.55
Jungle Tiger,SUV,Luxury,Pearl Ivory,2025,5,May,3,12311.16,338.81,1116.08,13766.06,41298.17
Jungle Tiger,SUV,Luxury,Pearl Ivory,2025,6,June,11,12337.36,344.76,16.38,12698.5,139683.48
Jungle Tiger,SUV,Luxury,Pearl Ivory,2025,7,July,6,12410.72,332.5,0.0,12743.22,76459.33
Jungle Tiger,SUV,Luxury,Pearl Ivory,2025,8,August,5,12431.53,346.15,0.0,12777.68,63888.4
Jungle Tiger,SUV,Luxury,Pearl Ivory,2025,10,October,10,12549.6,336.4,68.61,12954.61,129546.1
Jungle Tiger,SUV,Luxury,Pearl Ivory,2025,11,November,11,12607.73,336.2,0.0,12943.93,142383.26
Jungle Tiger,SUV,Luxury,Pearl Ivory,2026,1,January,3,12566.86,346.19,30.65,12943.7,38831.1
Jungle Tiger,SUV,Luxury,Pearl Ivory,2026,2,February,11,12763.41,335.0,15.75,13114.16,144255.77
Jungle Tiger,SUV,Luxury,Pearl Ivory,2026,3,March,1,12834.01,358.0,0.0,13192.01,13192.01
Jungle Tiger,SUV,Luxury,Pearl Ivory,2026,4,April,8,12805.69,342.56,14.69,13162.94,105303.51
Jungle Tiger,SUV,Luxury,Pearl Ivory,2026,5,May,6,12828.46,338.47,0.0,13166.93,79001.58
Jungle Tiger,SUV,Luxury,Pearl Ivory,2026,6,June,4,12901.51,341.0,32.62,13275.12,53100.47
Jungle Tiger,SUV,Luxury,Steel Grey,2024,8,August,13,11899.68,336.01,51.33,12287.01,159731.18
Jungle Tiger,SUV,Luxury,Steel Grey,2024,9,September,7,11950.05,328.67,0.0,12278.71,85950.98
Jungle Tiger,SUV,Luxury,Steel Grey,2024,10,October,9,11942.29,341.4,93.2,12376.9,111392.07
Jungle Tiger,SUV,Luxury,Steel Grey,2024,11,November,5,12011.59,319.35,0.0,12330.94,61654.69
Jungle Tiger,SUV,Luxury,Steel Grey,2024,12,December,3,12107.87,338.36,0.0,12446.23,37338.69
Jungle Tiger,SUV,Luxury,Steel Grey,2025,1,January,6,12221.56,348.13,0.0,12569.69,75418.13
Jungle Tiger,SUV,Luxury,Steel Grey,2025,2,February,7,12211.86,346.37,0.0,12558.23,87907.61
Jungle Tiger,SUV,Luxury,Steel Grey,2025,3,March,2,12261.62,338.91,0.0,12600.53,25201.06
Jungle Tiger,SUV,Luxury,Steel Grey,2025,4,April,5,12293.13,350.06,0.0,12643.19,63215.95
Jungle Tiger,SUV,Luxury,Steel Grey,2025,5,May,9,12306.92,333.2,14.4,12654.53,113890.73
Jungle Tiger,SUV,Luxury,Steel Grey,2025,6,June,3,12400.7,348.33,0.0,12749.03,38247.09
Jungle Tiger,SUV,Luxury,Steel Grey,2025,7,July,5,12358.35,343.17,0.0,12701.52,63507.62
Jungle Tiger,SUV,Luxury,Steel Grey,2025,8,August,7,12407.1,337.6,1.43,12746.12,89222.86
Jungle Tiger,SUV,Luxury,Steel Grey,2025,9,September,11,12449.84,337.91,0.0,12787.75,140665.27
Jungle Tiger,SUV,Luxury,Steel Grey,2025,10,October,5,12531.98,344.53,0.22,12876.73,64383.63
Jungle Tiger,SUV,Luxury,Steel Grey,2025,11,November,7,12573.61,335.47,0.0,12909.07,90363.52
